group,id,course,semester,grade
19,869,Spirituality and Rituals,2,12.75
19,869,Traditional Medicine and Herbalism,2,7
19,869,Traditional Medicine and Herbalism,2,9.5
19,869,Traditional Medicine and Herbalism,2,10.5
19,869,Traditional Medicine and Herbalism,2,12
19,869,Traditional Medicine and Herbalism,2,3.5
19,869,Traditional Medicine and Herbalism,2,13
19,869,Traditional Medicine and Herbalism,2,8
19,878,Agriculture and Horticulture,1,11
19,878,Agriculture and Horticulture,1,5
19,878,Agriculture and Horticulture,1,6
19,878,Agriculture and Horticulture,1,6
19,878,Agriculture and Horticulture,1,10
19,878,Agriculture and Horticulture,1,10
19,878,Agriculture and Horticulture,1,10
19,878,Agriculture and Horticulture,1,9
19,878,Agriculture and Horticulture,1,9
19,878,Architecture and Sculpture,1,7.9
19,878,Architecture and Sculpture,1,11.9
19,878,Architecture and Sculpture,1,8.4
19,878,Astrology and Divination,1,12.5
19,878,Astrology and Divination,1,9.5
19,878,Astrology and Divination,1,13
19,878,Astrology and Divination,1,12.5
19,878,Astrology and Divination,1,11.5
19,878,Buddhist Philosophy and Meditation,1,9.1
19,878,Buddhist Philosophy and Meditation,1,11.2
19,878,Buddhist Philosophy and Meditation,1,9.9
19,878,Buddhist Philosophy and Meditation,1,10
19,878,Buddhist Philosophy and Meditation,1,13.8
19,878,Buddhist Philosophy and Meditation,1,7.7
19,878,Buddhist Philosophy and Meditation,1,8.1
19,878,History and Civilization of Southeast Asia,1,7.5
19,878,History and Civilization of Southeast Asia,1,4.5
19,878,History and Civilization of Southeast Asia,1,14
19,878,History and Civilization of Southeast Asia,1,10
19,878,History and Civilization of Southeast Asia,1,5
19,878,History and Civilization of Southeast Asia,1,6
19,878,History and Civilization of Southeast Asia,1,2
19,878,History and Civilization of Southeast Asia,1,6
19,878,History and Civilization of Southeast Asia,1,8.5
19,878,Language and Linguistics,1,7.5
19,878,Language and Linguistics,1,9.5
19,878,Language and Linguistics,1,9.5
19,878,Language and Linguistics,1,8.5
19,878,Language and Linguistics,1,9
19,878,Language and Linguistics,1,7.5
19,878,Language and Linguistics,1,8.5
19,878,Martial Arts and Self-Defense,2,16.5
19,878,Martial Arts and Self-Defense,2,14
19,878,Martial Arts and Self-Defense,2,14.4
19,878,Martial Arts and Self-Defense,2,13.7
19,878,Martial Arts and Self-Defense,2,12.4
19,878,Martial Arts and Self-Defense,2,14.3
19,878,Music and Dance,1,14.5
19,878,Music and Dance,1,11
19,878,Music and Dance,1,15
19,878,Music and Dance,1,9.5
19,878,Music and Dance,1,14.5
19,878,Music and Dance,1,11.5
19,878,Music and Dance,1,11
19,878,Music and Dance,1,12.5
19,878,Music and Dance,1,11.5
19,878,Spirituality and Rituals,2,13
19,878,Spirituality and Rituals,2,11.75
19,878,Spirituality and Rituals,2,9.75
19,878,Spirituality and Rituals,2,4.25
19,878,Spirituality and Rituals,2,9
19,878,Spirituality and Rituals,2,11.75
19,878,Spirituality and Rituals,2,8
19,878,Spirituality and Rituals,2,11.25
19,878,Traditional Medicine and Herbalism,2,4.5
19,878,Traditional Medicine and Herbalism,2,8.5
19,878,Traditional Medicine and Herbalism,2,10.5
19,878,Traditional Medicine and Herbalism,2,8
19,878,Traditional Medicine and Herbalism,2,8.5
19,878,Traditional Medicine and Herbalism,2,10
19,878,Traditional Medicine and Herbalism,2,11
19,893,Agriculture and Horticulture,1,10
19,893,Agriculture and Horticulture,1,12
19,893,Agriculture and Horticulture,1,8
19,893,Agriculture and Horticulture,1,5
19,893,Agriculture and Horticulture,1,7
19,893,Agriculture and Horticulture,1,5
19,893,Agriculture and Horticulture,1,10
19,893,Agriculture and Horticulture,1,7
19,893,Agriculture and Horticulture,1,8
19,893,Architecture and Sculpture,1,11.3
19,893,Architecture and Sculpture,1,7.3
19,893,Architecture and Sculpture,1,10.8
19,893,Astrology and Divination,1,14.5
19,893,Astrology and Divination,1,14
19,893,Astrology and Divination,1,9
19,893,Astrology and Divination,1,13
19,893,Astrology and Divination,1,13.5
19,893,Buddhist Philosophy and Meditation,1,8.9
19,893,Buddhist Philosophy and Meditation,1,7.4
19,893,Buddhist Philosophy and Meditation,1,10
19,893,Buddhist Philosophy and Meditation,1,11.2
19,893,Buddhist Philosophy and Meditation,1,7.4
19,893,Buddhist Philosophy and Meditation,1,10.2
19,893,Buddhist Philosophy and Meditation,1,10.7
19,893,Buddhist Philosophy and Meditation,1,9.8
19,893,Buddhist Philosophy and Meditation,1,12
19,893,History and Civilization of Southeast Asia,1,4
19,893,History and Civilization of Southeast Asia,1,12.5
19,893,History and Civilization of Southeast Asia,1,4.5
19,893,History and Civilization of Southeast Asia,1,9
19,893,History and Civilization of Southeast Asia,1,9
19,893,History and Civilization of Southeast Asia,1,6
19,893,History and Civilization of Southeast Asia,1,9.5
19,893,History and Civilization of Southeast Asia,1,7.5
19,893,History and Civilization of Southeast Asia,1,5
19,893,Language and Linguistics,1,8.75
19,893,Language and Linguistics,1,9.25
19,893,Language and Linguistics,1,6.75
19,893,Language and Linguistics,1,8.5
19,893,Language and Linguistics,1,9.5
19,893,Language and Linguistics,1,8.25
19,893,Language and Linguistics,1,9
19,893,Language and Linguistics,1,9
19,893,Martial Arts and Self-Defense,2,16
19,893,Martial Arts and Self-Defense,2,17.2
19,893,Martial Arts and Self-Defense,2,14.8
19,893,Martial Arts and Self-Defense,2,13
19,893,Martial Arts and Self-Defense,2,11.5
19,893,Martial Arts and Self-Defense,2,13
19,893,Music and Dance,1,11.5
19,893,Music and Dance,1,9.5
19,893,Music and Dance,1,20
19,893,Music and Dance,1,8
19,893,Music and Dance,1,15.5
19,893,Music and Dance,1,15
19,893,Music and Dance,1,10
19,893,Music and Dance,1,15
19,893,Music and Dance,1,9.5
19,893,Spirituality and Rituals,2,11
19,893,Spirituality and Rituals,2,13.75
19,893,Spirituality and Rituals,2,9.75
19,893,Spirituality and Rituals,2,7.25
19,893,Spirituality and Rituals,2,11.75
19,893,Spirituality and Rituals,2,10.5
19,893,Spirituality and Rituals,2,12.25
19,893,Spirituality and Rituals,2,3
19,893,Traditional Medicine and Herbalism,2,9
19,893,Traditional Medicine and Herbalism,2,10.5
19,893,Traditional Medicine and Herbalism,2,10.5
19,893,Traditional Medicine and Herbalism,2,9
19,893,Traditional Medicine and Herbalism,2,9
19,893,Traditional Medicine and Herbalism,2,11.5
19,952,Agriculture and Horticulture,1,6
19,952,Agriculture and Horticulture,1,9
19,952,Agriculture and Horticulture,1,13
19,952,Agriculture and Horticulture,1,13
19,952,Agriculture and Horticulture,1,10
19,952,Agriculture and Horticulture,1,15
19,952,Agriculture and Horticulture,1,5
19,952,Agriculture and Horticulture,1,3
19,952,Agriculture and Horticulture,1,9
19,952,Architecture and Sculpture,1,9.8
19,952,Architecture and Sculpture,1,9.2
19,952,Architecture and Sculpture,1,12.2
19,952,Astrology and Divination,1,12.5
19,952,Astrology and Divination,1,14
19,952,Astrology and Divination,1,10.5
19,952,Astrology and Divination,1,11.5
19,952,Astrology and Divination,1,16.5
19,952,Buddhist Philosophy and Meditation,1,9
19,952,Buddhist Philosophy and Meditation,1,13.4
19,952,Buddhist Philosophy and Meditation,1,9.4
19,952,Buddhist Philosophy and Meditation,1,9.9
19,952,Buddhist Philosophy and Meditation,1,11.4
19,952,Buddhist Philosophy and Meditation,1,14.2
19,952,Buddhist Philosophy and Meditation,1,9.9
19,952,Buddhist Philosophy and Meditation,1,11.9
19,952,Buddhist Philosophy and Meditation,1,7.1
19,952,History and Civilization of Southeast Asia,1,7.5
19,952,History and Civilization of Southeast Asia,1,6.5
19,952,History and Civilization of Southeast Asia,1,6.5
19,952,History and Civilization of Southeast Asia,1,12
19,952,History and Civilization of Southeast Asia,1,9
19,952,History and Civilization of Southeast Asia,1,8.5
19,952,History and Civilization of Southeast Asia,1,11.5
19,952,History and Civilization of Southeast Asia,1,6
19,952,History and Civilization of Southeast Asia,1,13
19,952,Language and Linguistics,1,10
19,952,Language and Linguistics,1,8.5
19,952,Language and Linguistics,1,7
19,952,Language and Linguistics,1,10
19,952,Language and Linguistics,1,9.75
19,952,Language and Linguistics,1,9.25
19,952,Language and Linguistics,1,7.5
19,952,Language and Linguistics,1,9.75
19,952,Martial Arts and Self-Defense,2,18.4
19,952,Martial Arts and Self-Defense,2,13.2
19,952,Martial Arts and Self-Defense,2,13.5
19,952,Martial Arts and Self-Defense,2,16
19,952,Martial Arts and Self-Defense,2,11.3
19,952,Martial Arts and Self-Defense,2,16.1
19,952,Music and Dance,1,17.5
19,952,Music and Dance,1,10.5
19,952,Music and Dance,1,14
19,952,Music and Dance,1,12
19,952,Music and Dance,1,11
19,952,Music and Dance,1,10
19,952,Music and Dance,1,10
19,952,Music and Dance,1,11
19,952,Music and Dance,1,14.5
19,952,Spirituality and Rituals,2,10.5
19,952,Spirituality and Rituals,2,11.75
19,952,Spirituality and Rituals,2,9.25
19,952,Spirituality and Rituals,2,8.25
19,952,Spirituality and Rituals,2,8.5
19,952,Spirituality and Rituals,2,8.75
19,952,Spirituality and Rituals,2,11.5
19,952,Spirituality and Rituals,2,12
19,952,Traditional Medicine and Herbalism,2,11.5
19,952,Traditional Medicine and Herbalism,2,9
19,952,Traditional Medicine and Herbalism,2,7.5
19,952,Traditional Medicine and Herbalism,2,9
19,952,Traditional Medicine and Herbalism,2,9.5
19,952,Traditional Medicine and Herbalism,2,8.5
19,952,Traditional Medicine and Herbalism,2,9
20,6,Agriculture and Horticulture,1,8
20,6,Agriculture and Horticulture,1,15
20,6,Agriculture and Horticulture,1,15
20,6,Agriculture and Horticulture,1,12
20,6,Agriculture and Horticulture,1,6
20,6,Agriculture and Horticulture,1,8
20,6,Agriculture and Horticulture,1,13
20,6,Agriculture and Horticulture,1,6
20,6,Agriculture and Horticulture,1,8
20,6,Architecture and Sculpture,1,15.7
20,6,Architecture and Sculpture,1,9.7
20,6,Architecture and Sculpture,1,9.6
20,6,Astrology and Divination,1,12
20,6,Astrology and Divination,1,13
20,6,Astrology and Divination,1,11.5
20,6,Astrology and Divination,1,11.5
20,6,Astrology and Divination,1,14
20,6,Buddhist Philosophy and Meditation,1,10.8
20,6,Buddhist Philosophy and Meditation,1,12.6
20,6,Buddhist Philosophy and Meditation,1,12.8
20,6,Buddhist Philosophy and Meditation,1,10.1
20,6,Buddhist Philosophy and Meditation,1,11.3
20,6,Buddhist Philosophy and Meditation,1,9.6
20,6,Buddhist Philosophy and Meditation,1,13.5
20,6,Buddhist Philosophy and Meditation,1,10.1
20,6,Buddhist Philosophy and Meditation,1,12.6
20,6,History and Civilization of Southeast Asia,1,8.5
20,6,History and Civilization of Southeast Asia,1,7
20,6,History and Civilization of Southeast Asia,1,17.5
20,6,History and Civilization of Southeast Asia,1,15
20,6,History and Civilization of Southeast Asia,1,9.5
20,6,History and Civilization of Southeast Asia,1,13.5
20,6,History and Civilization of Southeast Asia,1,10
20,6,History and Civilization of Southeast Asia,1,10.5
20,6,History and Civilization of Southeast Asia,1,6.5
20,6,Language and Linguistics,1,8.25
20,6,Language and Linguistics,1,8.5
20,6,Language and Linguistics,1,8
20,6,Language and Linguistics,1,8.5
20,6,Language and Linguistics,1,9.5
20,6,Language and Linguistics,1,11.25
20,6,Martial Arts and Self-Defense,2,9.8
20,6,Martial Arts and Self-Defense,2,16.4
20,6,Martial Arts and Self-Defense,2,15.8
20,6,Martial Arts and Self-Defense,2,15.6
20,6,Martial Arts and Self-Defense,2,12
20,6,Martial Arts and Self-Defense,2,12.9
20,6,Music and Dance,1,15.5
20,6,Music and Dance,1,16.5
20,6,Music and Dance,1,8
20,6,Music and Dance,1,15.5
20,6,Music and Dance,1,13
20,6,Music and Dance,1,13
20,6,Music and Dance,1,19.5
20,6,Music and Dance,1,13
20,6,Spirituality and Rituals,2,12.25
20,6,Spirituality and Rituals,2,7.75
20,6,Spirituality and Rituals,2,4.75
20,6,Spirituality and Rituals,2,11.75
20,6,Spirituality and Rituals,2,5.25
20,6,Spirituality and Rituals,2,4.25
20,6,Spirituality and Rituals,2,4
20,6,Spirituality and Rituals,2,12.5
20,6,Traditional Medicine and Herbalism,2,5.5
20,6,Traditional Medicine and Herbalism,2,3.5
20,6,Traditional Medicine and Herbalism,2,3
20,6,Traditional Medicine and Herbalism,2,3.5
20,6,Traditional Medicine and Herbalism,2,4.5
20,6,Traditional Medicine and Herbalism,2,6.5
20,8,Agriculture and Horticulture,1,9
20,8,Agriculture and Horticulture,1,10
20,8,Agriculture and Horticulture,1,8
20,8,Agriculture and Horticulture,1,10
20,8,Agriculture and Horticulture,1,7
20,8,Agriculture and Horticulture,1,9
20,8,Agriculture and Horticulture,1,12
20,8,Agriculture and Horticulture,1,6
20,8,Agriculture and Horticulture,1,7
20,8,Architecture and Sculpture,1,11.2
20,8,Architecture and Sculpture,1,12
20,8,Architecture and Sculpture,1,10.1
20,8,Astrology and Divination,1,13.5
20,8,Astrology and Divination,1,11.5
20,8,Astrology and Divination,1,12
20,8,Astrology and Divination,1,10
20,8,Buddhist Philosophy and Meditation,1,8.4
20,8,Buddhist Philosophy and Meditation,1,10.6
20,8,Buddhist Philosophy and Meditation,1,9.2
20,8,Buddhist Philosophy and Meditation,1,10.4
20,8,Buddhist Philosophy and Meditation,1,10.8
20,8,Buddhist Philosophy and Meditation,1,7.2
20,8,Buddhist Philosophy and Meditation,1,10.3
20,8,Buddhist Philosophy and Meditation,1,10.4
20,8,Buddhist Philosophy and Meditation,1,9.3
20,8,History and Civilization of Southeast Asia,1,9
20,8,History and Civilization of Southeast Asia,1,6.5
20,8,History and Civilization of Southeast Asia,1,7.5
20,8,History and Civilization of Southeast Asia,1,9.5
20,8,History and Civilization of Southeast Asia,1,7.5
20,8,History and Civilization of Southeast Asia,1,11
20,8,History and Civilization of Southeast Asia,1,9
20,8,History and Civilization of Southeast Asia,1,7
20,8,History and Civilization of Southeast Asia,1,10.5
20,8,Language and Linguistics,1,9.25
20,8,Language and Linguistics,1,9
20,8,Language and Linguistics,1,8.25
20,8,Language and Linguistics,1,9.5
20,8,Language and Linguistics,1,9.5
20,8,Language and Linguistics,1,10.75
20,8,Language and Linguistics,1,8.75
20,8,Language and Linguistics,1,8.5
20,8,Martial Arts and Self-Defense,2,13
20,8,Martial Arts and Self-Defense,2,14.4
20,8,Martial Arts and Self-Defense,2,15.7
20,8,Martial Arts and Self-Defense,2,12.8
20,8,Martial Arts and Self-Defense,2,15.9
20,8,Martial Arts and Self-Defense,2,19.2
20,8,Music and Dance,1,15
20,8,Music and Dance,1,8.5
20,8,Music and Dance,1,12.5
20,8,Music and Dance,1,12
20,8,Music and Dance,1,17
20,8,Music and Dance,1,8
20,8,Music and Dance,1,3
20,8,Spirituality and Rituals,2,9.25
20,8,Spirituality and Rituals,2,11.25
20,8,Spirituality and Rituals,2,8.75
20,8,Spirituality and Rituals,2,12.75
20,8,Spirituality and Rituals,2,10.75
20,8,Spirituality and Rituals,2,14.25
20,8,Spirituality and Rituals,2,11.75
20,8,Traditional Medicine and Herbalism,2,11.5
20,8,Traditional Medicine and Herbalism,2,9.5
20,8,Traditional Medicine and Herbalism,2,7
20,8,Traditional Medicine and Herbalism,2,8
20,8,Traditional Medicine and Herbalism,2,11
20,8,Traditional Medicine and Herbalism,2,9
20,8,Traditional Medicine and Herbalism,2,10
20,38,Agriculture and Horticulture,1,8
20,38,Agriculture and Horticulture,1,12
20,38,Agriculture and Horticulture,1,6
20,38,Agriculture and Horticulture,1,5
20,38,Agriculture and Horticulture,1,6
20,38,Agriculture and Horticulture,1,10
20,38,Agriculture and Horticulture,1,18
20,38,Agriculture and Horticulture,1,9
20,38,Agriculture and Horticulture,1,8
20,38,Architecture and Sculpture,1,9.4
20,38,Architecture and Sculpture,1,10.3
20,38,Architecture and Sculpture,1,10.3
20,38,Astrology and Divination,1,14
20,38,Astrology and Divination,1,12.5
20,38,Astrology and Divination,1,11
20,38,Astrology and Divination,1,10
20,38,Astrology and Divination,1,13
20,38,Buddhist Philosophy and Meditation,1,10.6
20,38,Buddhist Philosophy and Meditation,1,10.4
20,38,Buddhist Philosophy and Meditation,1,7.8
20,38,Buddhist Philosophy and Meditation,1,12.6
20,38,Buddhist Philosophy and Meditation,1,12.5
20,38,Buddhist Philosophy and Meditation,1,11.3
20,38,Buddhist Philosophy and Meditation,1,10.7
20,38,Buddhist Philosophy and Meditation,1,10.1
20,38,Buddhist Philosophy and Meditation,1,11.1
20,38,History and Civilization of Southeast Asia,1,13.5
20,38,History and Civilization of Southeast Asia,1,11.5
20,38,History and Civilization of Southeast Asia,1,4
20,38,History and Civilization of Southeast Asia,1,11
20,38,History and Civilization of Southeast Asia,1,14.5
20,38,History and Civilization of Southeast Asia,1,16
20,38,History and Civilization of Southeast Asia,1,13
20,38,History and Civilization of Southeast Asia,1,10.5
20,38,History and Civilization of Southeast Asia,1,9.5
20,38,Language and Linguistics,1,7.25
20,38,Language and Linguistics,1,7.25
20,38,Language and Linguistics,1,7.5
20,38,Language and Linguistics,1,11
20,38,Language and Linguistics,1,7.5
20,38,Language and Linguistics,1,8
20,38,Language and Linguistics,1,7.5
20,38,Language and Linguistics,1,8.5
20,38,Martial Arts and Self-Defense,2,16.4
20,38,Martial Arts and Self-Defense,2,15.2
20,38,Martial Arts and Self-Defense,2,17.1
20,38,Martial Arts and Self-Defense,2,17.1
20,38,Martial Arts and Self-Defense,2,14.8
20,38,Martial Arts and Self-Defense,2,15.9
20,38,Music and Dance,1,12
20,38,Music and Dance,1,16
20,38,Music and Dance,1,13.5
20,38,Music and Dance,1,11.5
20,38,Music and Dance,1,8
20,38,Music and Dance,1,20
20,38,Music and Dance,1,14.5
20,38,Music and Dance,1,9.5
20,38,Spirituality and Rituals,2,10
20,38,Spirituality and Rituals,2,10.75
20,38,Spirituality and Rituals,2,6.5
20,38,Spirituality and Rituals,2,15.5
20,38,Spirituality and Rituals,2,8
20,38,Spirituality and Rituals,2,11
20,38,Spirituality and Rituals,2,9.25
20,38,Traditional Medicine and Herbalism,2,10.5
20,38,Traditional Medicine and Herbalism,2,7
20,38,Traditional Medicine and Herbalism,2,4.5
20,38,Traditional Medicine and Herbalism,2,12.5
20,38,Traditional Medicine and Herbalism,2,9.5
20,38,Traditional Medicine and Herbalism,2,10.5
20,38,Traditional Medicine and Herbalism,2,6
20,44,Agriculture and Horticulture,1,5
20,44,Agriculture and Horticulture,1,13
20,44,Agriculture and Horticulture,1,10
20,44,Agriculture and Horticulture,1,10
20,44,Agriculture and Horticulture,1,9
20,44,Agriculture and Horticulture,1,6
20,44,Agriculture and Horticulture,1,10
20,44,Agriculture and Horticulture,1,5
20,44,Agriculture and Horticulture,1,10
20,44,Architecture and Sculpture,1,8.5
20,44,Architecture and Sculpture,1,9.8
20,44,Astrology and Divination,1,11.5
20,44,Astrology and Divination,1,13
20,44,Astrology and Divination,1,14
20,44,Astrology and Divination,1,13.5
20,44,Buddhist Philosophy and Meditation,1,10.1
20,44,Buddhist Philosophy and Meditation,1,14
20,44,Buddhist Philosophy and Meditation,1,9.1
20,44,Buddhist Philosophy and Meditation,1,9.1
20,44,Buddhist Philosophy and Meditation,1,11.3
20,44,Buddhist Philosophy and Meditation,1,10.7
20,44,Buddhist Philosophy and Meditation,1,10.9
20,44,Buddhist Philosophy and Meditation,1,10
20,44,History and Civilization of Southeast Asia,1,2
20,44,History and Civilization of Southeast Asia,1,12
20,44,History and Civilization of Southeast Asia,1,8.5
20,44,History and Civilization of Southeast Asia,1,11.5
20,44,History and Civilization of Southeast Asia,1,10.5
20,44,History and Civilization of Southeast Asia,1,4.5
20,44,History and Civilization of Southeast Asia,1,8.5
20,44,History and Civilization of Southeast Asia,1,3
20,44,History and Civilization of Southeast Asia,1,11.5
20,44,Language and Linguistics,1,10
20,44,Language and Linguistics,1,9.5
20,44,Language and Linguistics,1,8.25
20,44,Language and Linguistics,1,8.25
20,44,Language and Linguistics,1,9.5
20,44,Language and Linguistics,1,9.25
20,44,Language and Linguistics,1,8.25
20,44,Language and Linguistics,1,8.75
20,44,Martial Arts and Self-Defense,2,14.6
20,44,Martial Arts and Self-Defense,2,18
20,44,Martial Arts and Self-Defense,2,17.3
20,44,Martial Arts and Self-Defense,2,15.5
20,44,Martial Arts and Self-Defense,2,13.9
20,44,Martial Arts and Self-Defense,2,13.7
20,44,Music and Dance,1,14.5
20,44,Music and Dance,1,10
20,44,Music and Dance,1,10
20,44,Music and Dance,1,13.5
20,44,Music and Dance,1,11
20,44,Music and Dance,1,12
20,44,Music and Dance,1,18.5
20,44,Music and Dance,1,9
20,44,Music and Dance,1,10
20,44,Spirituality and Rituals,2,13.5
20,44,Spirituality and Rituals,2,8
20,44,Spirituality and Rituals,2,10
20,44,Spirituality and Rituals,2,11.25
20,44,Spirituality and Rituals,2,13
20,44,Spirituality and Rituals,2,11.5
20,44,Spirituality and Rituals,2,14
20,44,Spirituality and Rituals,2,11
20,44,Traditional Medicine and Herbalism,2,8
20,44,Traditional Medicine and Herbalism,2,10
20,44,Traditional Medicine and Herbalism,2,7.5
20,44,Traditional Medicine and Herbalism,2,4.5
20,44,Traditional Medicine and Herbalism,2,3.5
20,44,Traditional Medicine and Herbalism,2,12
20,44,Traditional Medicine and Herbalism,2,8
20,48,Agriculture and Horticulture,1,9
20,48,Agriculture and Horticulture,1,5
20,48,Agriculture and Horticulture,1,10
20,48,Agriculture and Horticulture,1,13
20,48,Agriculture and Horticulture,1,7
20,48,Agriculture and Horticulture,1,14
20,48,Agriculture and Horticulture,1,12
20,48,Agriculture and Horticulture,1,10
20,48,Agriculture and Horticulture,1,5
20,48,Architecture and Sculpture,1,9.8
20,48,Architecture and Sculpture,1,8.5
20,48,Architecture and Sculpture,1,8.3
20,48,Astrology and Divination,1,12
20,48,Astrology and Divination,1,13
20,48,Astrology and Divination,1,12
20,48,Astrology and Divination,1,12
20,48,Buddhist Philosophy and Meditation,1,12.6
20,48,Buddhist Philosophy and Meditation,1,12.4
20,48,Buddhist Philosophy and Meditation,1,11.1
20,48,Buddhist Philosophy and Meditation,1,12.2
20,48,Buddhist Philosophy and Meditation,1,8.9
20,48,Buddhist Philosophy and Meditation,1,8.6
20,48,Buddhist Philosophy and Meditation,1,10.4
20,48,Buddhist Philosophy and Meditation,1,12.9
20,48,Buddhist Philosophy and Meditation,1,12.4
20,48,History and Civilization of Southeast Asia,1,11
20,48,History and Civilization of Southeast Asia,1,12
20,48,History and Civilization of Southeast Asia,1,7.5
20,48,History and Civilization of Southeast Asia,1,8.5
20,48,History and Civilization of Southeast Asia,1,7
20,48,History and Civilization of Southeast Asia,1,10.5
20,48,History and Civilization of Southeast Asia,1,5
20,48,History and Civilization of Southeast Asia,1,15.5
20,48,Language and Linguistics,1,8
20,48,Language and Linguistics,1,9
20,48,Language and Linguistics,1,9.25
20,48,Language and Linguistics,1,11.5
20,48,Language and Linguistics,1,8.5
20,48,Language and Linguistics,1,9.25
20,48,Language and Linguistics,1,9.5
20,48,Language and Linguistics,1,7.75
20,48,Martial Arts and Self-Defense,2,16.2
20,48,Martial Arts and Self-Defense,2,14.6
20,48,Martial Arts and Self-Defense,2,12.7
20,48,Martial Arts and Self-Defense,2,14.3
20,48,Martial Arts and Self-Defense,2,8.3
20,48,Martial Arts and Self-Defense,2,16.4
20,48,Music and Dance,1,9.5
20,48,Music and Dance,1,8
20,48,Music and Dance,1,11
20,48,Music and Dance,1,11
20,48,Music and Dance,1,9.5
20,48,Music and Dance,1,16.5
20,48,Music and Dance,1,13.5
20,48,Music and Dance,1,12.5
20,48,Music and Dance,1,10.5
20,48,Spirituality and Rituals,2,6.5
20,48,Spirituality and Rituals,2,5.75
20,48,Spirituality and Rituals,2,8.75
20,48,Spirituality and Rituals,2,6.5
20,48,Spirituality and Rituals,2,11.5
20,48,Spirituality and Rituals,2,10.75
20,48,Spirituality and Rituals,2,10
20,48,Spirituality and Rituals,2,10.25
20,48,Traditional Medicine and Herbalism,2,4.5
20,48,Traditional Medicine and Herbalism,2,8.5
20,48,Traditional Medicine and Herbalism,2,9.5
20,48,Traditional Medicine and Herbalism,2,3
20,48,Traditional Medicine and Herbalism,2,8.5
20,48,Traditional Medicine and Herbalism,2,6.5
20,48,Traditional Medicine and Herbalism,2,3.5
20,63,Agriculture and Horticulture,1,10
20,63,Agriculture and Horticulture,1,9
20,63,Agriculture and Horticulture,1,12
20,63,Agriculture and Horticulture,1,5
20,63,Agriculture and Horticulture,1,13
20,63,Agriculture and Horticulture,1,9
20,63,Agriculture and Horticulture,1,4
20,63,Agriculture and Horticulture,1,11
20,63,Agriculture and Horticulture,1,4
20,63,Architecture and Sculpture,1,9.9
20,63,Architecture and Sculpture,1,11.2
20,63,Architecture and Sculpture,1,10.5
20,63,Astrology and Divination,1,13
20,63,Astrology and Divination,1,12.5
20,63,Astrology and Divination,1,13.5
20,63,Astrology and Divination,1,16
20,63,Astrology and Divination,1,10
20,63,Buddhist Philosophy and Meditation,1,12.9
20,63,Buddhist Philosophy and Meditation,1,11
20,63,Buddhist Philosophy and Meditation,1,8.8
20,63,Buddhist Philosophy and Meditation,1,11.5
20,63,Buddhist Philosophy and Meditation,1,13.8
20,63,Buddhist Philosophy and Meditation,1,10.9
20,63,Buddhist Philosophy and Meditation,1,7.9
20,63,Buddhist Philosophy and Meditation,1,12.7
20,63,Buddhist Philosophy and Meditation,1,11.6
20,63,History and Civilization of Southeast Asia,1,9.5
20,63,History and Civilization of Southeast Asia,1,7.5
20,63,History and Civilization of Southeast Asia,1,7.5
20,63,History and Civilization of Southeast Asia,1,10.5
20,63,History and Civilization of Southeast Asia,1,8.5
20,63,History and Civilization of Southeast Asia,1,5
20,63,History and Civilization of Southeast Asia,1,8
20,63,History and Civilization of Southeast Asia,1,12
20,63,Language and Linguistics,1,9.25
20,63,Language and Linguistics,1,9.5
20,63,Language and Linguistics,1,10
20,63,Language and Linguistics,1,7.75
20,63,Language and Linguistics,1,9.75
20,63,Language and Linguistics,1,11.25
20,63,Language and Linguistics,1,10.5
20,63,Language and Linguistics,1,8.25
20,63,Martial Arts and Self-Defense,2,14.8
20,63,Martial Arts and Self-Defense,2,16.3
20,63,Martial Arts and Self-Defense,2,16
20,63,Martial Arts and Self-Defense,2,13.9
20,63,Martial Arts and Self-Defense,2,15.7
20,63,Martial Arts and Self-Defense,2,13.7
20,63,Music and Dance,1,17
20,63,Music and Dance,1,7
20,63,Music and Dance,1,12
20,63,Music and Dance,1,14
20,63,Music and Dance,1,18
20,63,Music and Dance,1,7
20,63,Music and Dance,1,13
20,63,Music and Dance,1,10
20,63,Spirituality and Rituals,2,9.25
20,63,Spirituality and Rituals,2,10
20,63,Spirituality and Rituals,2,8.25
20,63,Spirituality and Rituals,2,10.25
20,63,Spirituality and Rituals,2,9.25
20,63,Spirituality and Rituals,2,8.75
20,63,Spirituality and Rituals,2,14
20,63,Spirituality and Rituals,2,11.25
20,63,Traditional Medicine and Herbalism,2,10
20,63,Traditional Medicine and Herbalism,2,5.5
20,63,Traditional Medicine and Herbalism,2,7
20,63,Traditional Medicine and Herbalism,2,9.5
20,63,Traditional Medicine and Herbalism,2,6
20,63,Traditional Medicine and Herbalism,2,7.5
20,63,Traditional Medicine and Herbalism,2,9.5
20,115,Agriculture and Horticulture,1,3
20,115,Agriculture and Horticulture,1,8
20,115,Agriculture and Horticulture,1,11
20,115,Agriculture and Horticulture,1,17
20,115,Agriculture and Horticulture,1,11
20,115,Agriculture and Horticulture,1,6
20,115,Agriculture and Horticulture,1,13
20,115,Agriculture and Horticulture,1,7
20,115,Agriculture and Horticulture,1,10
20,115,Architecture and Sculpture,1,8.2
20,115,Architecture and Sculpture,1,7.9
20,115,Astrology and Divination,1,14.5
20,115,Astrology and Divination,1,14.5
20,115,Astrology and Divination,1,9.5
